case_id,collision_date,collision_time,latitude,longitude,collision_severity,pcf_violation_category,timestamp,sensor_id,dist_to_sensor,paper_type
8419736,2017-05-31,09:00:00,37.32162,-122.05437,property damage only,improper turning,2017-05-31 09:00:00,400209,0.005590814073109624,Minor
8419739,2017-05-05,15:20:00,37.27244,-122.02277,property damage only,improper turning,2017-05-05 15:20:00,400097,0.013818810368482853,Minor
8419740,2017-05-18,,37.27155,-122.02766,property damage only,improper turning,,400097,0.01860772850189724,Minor
8419743,2017-05-11,15:42:00,37.31563,-122.03404,property damage only,automobile right of way,2017-05-11 15:42:00,400185,0.012508483920921404,Minor
8419744,2017-05-23,12:15:00,37.27155,-122.01426,property damage only,speeding,2017-05-23 12:15:00,400097,0.008305104454495567,Minor
8419747,2017-05-10,13:14:00,37.33749,-122.04127,property damage only,improper turning,2017-05-10 13:14:00,404640,0.009212102094530238,Minor
8419748,2017-05-30,14:10:00,37.3322,-122.03465,property damage only,improper turning,2017-05-30 14:10:00,400823,0.004980052409357181,Minor
8419751,2017-05-11,18:00:00,37.32296,-122.02332,property damage only,speeding,2017-05-11 18:00:00,400499,0.011666832689290575,Minor
8419755,2017-05-10,09:32:00,37.2959,-122.03825,property damage only,speeding,2017-05-10 09:32:00,400648,0.007907784582294287,Minor
8419756,2017-05-16,22:29:00,37.3187,-122.01363,property damage only,improper turning,2017-05-16 22:29:00,400084,0.010675124964142534,Minor
8419759,2017-05-09,13:30:00,37.33007,-122.03218,property damage only,speeding,2017-05-09 13:30:00,400823,0.004663132209145533,Minor
8419760,2017-05-07,14:23:00,37.31614,-122.01358,property damage only,automobile right of way,2017-05-07 14:23:00,400084,0.01320657612707161,Minor
8420803,2017-05-04,08:48:00,37.33197,-122.01418,property damage only,improper turning,2017-05-04 08:48:00,400499,0.001173714190084526,Minor
8420807,2017-05-07,13:40:00,37.33085,-122.01422,property damage only,speeding,2017-05-07 13:40:00,400499,0.0007436699536860606,Minor
8420811,2017-05-11,13:51:00,37.32926,-122.01428,property damage only,traffic signals and signs,2017-05-11 13:51:00,400673,0.0011141781724633543,Minor
8420819,2017-05-19,15:28:00,37.33772,-122.03236,property damage only,speeding,2017-05-19 15:28:00,400823,0.004135920937342354,Minor
8422481,2017-05-17,11:59:00,37.32281,-122.04624,property damage only,speeding,2017-05-17 11:59:00,400677,0.0037650084993346147,Minor
8422485,2017-05-04,11:42:00,37.32286,-122.03485,property damage only,automobile right of way,2017-05-04 11:42:00,400823,0.012335616806630877,Minor
8432213,2017-04-10,08:21:00,37.33149,-121.9956,property damage only,other equipment,2017-04-10 08:21:00,400560,0.00986886427102434,Minor
8437048,2017-04-19,17:24:00,37.38891,-121.96674,pain,speeding,2017-04-19 17:24:00,400353,0.005834188975344251,Minor
8437254,2017-04-27,08:51:00,37.35371,-121.93957,other injury,speeding,2017-04-27 08:51:00,400709,0.017191563803211574,Minor
8438170,2017-04-12,17:53:00,37.40397,-121.96451,other injury,dui,2017-04-12 17:53:00,400567,0.015056036729499274,Minor
8438174,2017-04-13,12:19:00,37.33793,-121.9956,other injury,automobile right of way,2017-04-13 12:19:00,400560,0.014984423979580145,Minor
8440041,2017-04-04,12:37:00,37.32773,-121.96642,pain,speeding,2017-04-04 12:37:00,400292,0.012672305551876286,Minor
8445717,2017-04-13,09:59:00,37.39148,-122.01418,pain,speeding,2017-04-13 09:59:00,404553,0.0043097560255809,Minor
8447388,2017-04-16,02:14:00,37.39216,-121.99467,property damage only,dui,2017-04-16 02:14:00,400168,0.0013104777754711847,Minor
8447392,2017-04-16,09:30:00,37.37127,-122.05984,property damage only,improper turning,2017-04-16 09:30:00,407335,0.007774704688918521,Minor
8447396,2017-04-16,12:21:00,37.39937,-121.99542,property damage only,speeding,2017-04-16 12:21:00,400790,0.007907740069074774,Minor
8447642,2017-04-03,10:10:00,37.37394,-121.99502,pain,automobile right of way,2017-04-03 10:10:00,400794,0.016533503560948334,Minor
8447646,2017-04-12,09:05:00,37.35577,-122.04111,pain,speeding,2017-04-12 09:05:00,407339,0.019629371513121815,Minor
8447654,2017-04-14,18:05:00,37.39871,-122.01221,pain,speeding,2017-04-14 18:05:00,402370,0.0030482919807622664,Minor
8447658,2017-04-21,13:14:00,37.34481,-122.04135,pain,following too closely,2017-04-21 13:14:00,404640,0.013923330959223502,Minor
8451560,2017-04-20,16:03:00,37.34345,-121.94131,pain,pedestrian right of way,2017-04-20 16:03:00,400514,0.01017386789770693,Minor
8452215,2017-04-24,08:34:00,37.34738,-121.9477,other injury,traffic signals and signs,2017-04-24 08:34:00,400723,0.017089736452031812,Minor
8452219,2017-04-17,08:36:00,37.36469,-121.9413,pain,improper turning,2017-04-17 08:36:00,400172,0.011682432109790147,Minor
8452223,2017-04-19,10:27:00,37.38043,-121.97782,severe injury,unknown,2017-04-19 10:27:00,400069,0.005338025196649096,Minor
8452227,2017-04-19,10:25:00,37.37407,-121.9809,pain,speeding,2017-04-19 10:25:00,400069,0.012174440151401436,Minor
8452231,2017-04-16,21:33:00,37.33792,-121.9929,pain,other hazardous violation,2017-04-16 21:33:00,400560,0.01646003165244557,Minor
8452269,2017-04-18,11:45:00,37.40351,-122.02666,other injury,speeding,2017-04-18 11:45:00,400581,0.0025519100689346034,Minor
8455117,2017-04-28,15:09:00,37.36166,-121.94856,pain,improper turning,2017-04-28 15:09:00,400586,0.016326578147296964,Minor
8455150,2017-04-17,08:34:00,37.36641,-121.95974,property damage only,speeding,2017-04-17 08:34:00,400895,0.014582397093753538,Minor
8458243,2017-04-24,15:35:00,37.33753,-122.04142,pain,automobile right of way,2017-04-24 15:35:00,404640,0.00909339897947701,Minor
8458251,2017-04-24,18:47:00,37.36539,-122.05032,pain,speeding,2017-04-24 18:47:00,407336,0.012588618073485502,Minor
8458314,2017-04-24,07:00:00,37.39213,-122.03759,pain,speeding,2017-04-24 07:00:00,400545,0.008927342493700306,Minor
8458318,2017-04-24,10:19:00,37.37829,-122.01263,pain,speeding,2017-04-24 10:19:00,400904,0.0169094137390971,Minor
8468186,2017-05-02,20:38:00,37.38553,-122.0399,property damage only,speeding,2017-05-02 20:38:00,400545,0.015890185146806228,Minor
8474812,2017-05-16,09:00:00,37.40188,-122.02713,pain,speeding,2017-05-16 09:00:00,400581,0.002093003822254748,Minor
8477165,2017-05-03,16:12:00,37.3815,-122.01843,other injury,unsafe lane change,2017-05-03 16:12:00,404553,0.015067190746787393,Minor
8477166,2017-04-26,10:29:00,37.37829,-122.01226,pain,speeding,2017-04-26 10:29:00,400904,0.016867195765744365,Minor
8477169,2017-05-03,17:46:00,37.3869,-122.02238,pain,automobile right of way,2017-05-03 17:46:00,402371,0.01086013650927482,Minor
8477170,2017-04-25,21:47:00,37.40233,-122.00778,other injury,improper turning,2017-04-25 21:47:00,404585,0.0055114107994279115,Minor
8477174,2017-04-25,19:19:00,37.37778,-122.05034,pain,traffic signals and signs,2017-04-25 19:19:00,407328,0.01721121067791062,Minor
8477766,2017-05-11,15:48:00,37.3851,-122.01717,other injury,improper turning,2017-05-11 15:48:00,404553,0.011253075890620695,Minor
8477770,2017-05-09,16:54:00,37.34164,-122.01569,property damage only,improper turning,2017-05-09 16:54:00,400499,0.010599210583808779,Minor
8477774,2017-05-10,08:46:00,37.41838,-122.01563,other injury,speeding,2017-05-10 08:46:00,404586,0.012561891020067578,Minor
8477778,2017-05-06,13:11:00,37.35238,-122.05892,pain,following too closely,2017-05-06 13:11:00,407339,0.0015867280800482685,Minor
8478921,2017-04-28,10:56:00,37.37829,-122.01263,pain,speeding,2017-04-28 10:56:00,400904,0.0169094137390971,Minor
8478925,2017-04-27,07:15:00,37.40188,-122.02713,other injury,speeding,2017-04-27 07:15:00,400581,0.002093003822254748,Minor
8478929,2017-04-26,10:05:00,37.40188,-122.02713,severe injury,pedestrian right of way,2017-04-26 10:05:00,400581,0.002093003822254748,Minor
8480288,2017-05-05,15:46:00,37.404,-122.02651,property damage only,speeding,2017-05-05 15:46:00,400581,0.00288490987726941,Minor
8480375,2017-05-16,08:12:00,37.38199,-122.04116,pain,automobile right of way,2017-05-16 08:12:00,400545,0.01964155350270943,Minor
8480379,2017-05-22,10:00:00,37.38964,-122.03036,pain,speeding,2017-05-22 10:00:00,400743,0.009557822450747036,Minor
8480383,2017-05-24,17:22:00,37.33898,-122.03224,property damage only,improper passing,2017-05-24 17:22:00,400823,0.005187967039215,Minor
8482051,2017-05-09,14:09:00,37.39377,-122.02903,pain,traffic signals and signs,2017-05-09 14:09:00,400743,0.005260191061166053,Minor
8482063,2017-05-25,13:29:00,37.33794,-122.01387,other injury,automobile right of way,2017-05-25 13:29:00,400499,0.0069534239767206196,Minor
8482067,2017-05-26,08:03:00,37.34292,-122.03612,pain,pedestrian right of way,2017-05-26 08:03:00,400823,0.010549612409936888,Minor
8482079,2017-05-16,13:04:00,37.404,-122.02651,other injury,automobile right of way,2017-05-16 13:04:00,400581,0.00288490987726941,Minor
8482114,2017-05-24,03:33:00,37.38619,-122.03136,property damage only,improper turning,2017-05-24 03:33:00,400743,0.013142928516889054,Minor
8482126,2017-05-21,00:41:00,37.38781,-122.0129,property damage only,dui,2017-05-21 00:41:00,400904,0.007637929889701201,Minor
8482138,2017-05-16,17:45:00,37.38964,-122.03036,property damage only,unsafe lane change,2017-05-16 17:45:00,400743,0.009557822450747036,Minor
8483685,2017-05-05,22:58:00,37.40548,-122.01095,other injury,improper turning,2017-05-05 22:58:00,404585,0.0010479260470165354,Minor
8483689,2017-05-25,20:41:00,37.39372,-121.99515,pain,speeding,2017-05-25 20:41:00,400168,0.0025812384624485495,Minor
8483704,2017-05-14,00:12:00,37.34481,-122.04135,property damage only,improper turning,2017-05-14 00:12:00,404640,0.013923330959223502,Minor
8493136,2017-05-27,08:43:00,37.39453,-121.99364,property damage only,improper turning,2017-05-27 08:43:00,400168,0.0038556389872558597,Minor
8508804,2017-04-26,,37.41838,-122.01563,property damage only,unknown,,404586,0.012561891020067578,Minor
90362507,2017-01-01,21:10:00,37.39125,-121.99443,other injury,speeding,2017-01-01 21:10:00,400643,0.0006851955925269828,Minor
90363043,2017-01-02,23:32:00,37.35094,-121.86301,property damage only,improper turning,2017-01-02 23:32:00,400996,0.0006321139137804672,Minor
90363183,2017-01-02,12:10:00,37.33162,-121.86515,pain,speeding,2017-01-02 12:10:00,401809,0.005827170840130624,Minor
90363186,2017-01-02,14:10:00,37.37265,-121.99622,property damage only,speeding,2017-01-02 14:10:00,400794,0.01794753464963321,Minor
90363189,2017-01-03,21:20:00,37.31705,-121.93622,property damage only,speeding,2017-01-03 21:20:00,407710,0.00260530420487042,Minor
90363194,2017-01-03,18:00:00,37.25526,-121.85306,property damage only,speeding,2017-01-03 18:00:00,400519,0.0005000089999071754,Minor
90363199,2017-01-03,11:40:00,37.35159,-122.05994,property damage only,speeding,2017-01-03 11:40:00,407339,0.00034552279231186625,Minor
90363881,2017-01-02,11:55:00,37.37181,-121.9963,property damage only,speeding,2017-01-02 11:55:00,400794,0.018790518885855874,Minor
90363928,2017-01-03,17:20:00,37.39194,-121.94914,property damage only,speeding,2017-01-03 17:20:00,400227,0.015717032957902752,Minor
90364071,2017-01-08,20:18:00,37.36426,-121.90053,pain,dui,2017-01-08 20:18:00,400001,0.0006432619995013621,Minor
90364237,2017-01-04,19:30:00,37.39946,-121.87669,pain,speeding,2017-01-04 19:30:00,407174,0.0015365444998450078,Minor
90364485,2017-01-04,17:45:00,37.30381,-121.94068,property damage only,speeding,2017-01-04 17:45:00,404370,0.007934470870825664,Minor
90364509,2017-01-01,00:20:00,37.3022,-121.9045,property damage only,improper turning,2017-01-01 00:20:00,403414,0.015606301291464661,Minor
90364520,2017-01-01,00:21:00,37.3022,-121.9045,property damage only,speeding,2017-01-01 00:21:00,403414,0.015606301291464661,Minor
90364605,2017-01-04,14:38:00,37.3648,-121.9005,property damage only,speeding,2017-01-04 14:38:00,400001,0.0009656220792952051,Minor
90364623,2017-01-05,08:20:00,37.39307,-122.00205,property damage only,speeding,2017-01-05 08:20:00,402368,0.0033381756993914697,Minor
90364642,2017-01-03,15:25:00,37.37025,-121.92635,property damage only,improper turning,2017-01-03 15:25:00,401816,0.001055615933950381,Minor
90364661,2017-01-05,17:45:00,37.37098,-121.9021,pain,speeding,2017-01-05 17:45:00,401541,0.0009732034730794031,Minor
90364731,2017-01-05,17:20:00,37.25573,-121.95643,property damage only,speeding,2017-01-05 17:20:00,400792,0.0009186348567361504,Minor
90364862,2017-01-05,15:55:00,37.32394,-121.89114,pain,speeding,2017-01-05 15:55:00,403409,0.0004729841434982612,Minor
90364876,2017-01-05,05:45:00,37.3742,-121.9168,property damage only,speeding,2017-01-05 05:45:00,400863,0.002404034317553937,Minor
90365409,2017-01-05,18:45:00,37.27884,-122.01031,pain,speeding,2017-01-05 18:45:00,400097,0.00034928498391856197,Minor
90365461,2017-01-05,17:15:00,37.37217,-121.85045,property damage only,speeding,2017-01-05 17:15:00,407180,0.0007276991136471899,Minor
90365480,2017-01-06,09:55:00,37.31384,-121.88665,property damage only,speeding,2017-01-06 09:55:00,400258,0.0005899940677710118,Minor
90365589,2017-01-04,13:35:00,37.25629,-121.8722,property damage only,speeding,2017-01-04 13:35:00,400085,0.0026047103485803314,Minor
90365598,2017-01-04,18:10:00,37.31552,-121.94057,property damage only,speeding,2017-01-04 18:10:00,407711,0.0018472771854871357,Minor
90365758,2017-01-06,08:05:00,37.31819,-121.98707,property damage only,speeding,2017-01-06 08:05:00,400429,0.006228465380804556,Minor
90365765,2017-01-06,07:45:00,37.31819,-121.98661,property damage only,speeding,2017-01-06 07:45:00,400429,0.006679968637645219,Minor
90365799,2017-01-06,08:50:00,37.31981,-121.99292,property damage only,speeding,2017-01-06 08:50:00,400429,0.00046262403741800464,Minor
90365864,2017-01-06,19:20:00,37.34167,-121.84984,property damage only,speeding,2017-01-06 19:20:00,400665,0.0005882533467800653,Minor
90365873,2017-01-07,21:05:00,37.31666,-121.94697,property damage only,improper turning,2017-01-07 21:05:00,401400,0.00546000091575769,Minor
90365875,2017-01-07,15:15:00,37.31722,-121.94069,pain,speeding,2017-01-07 15:15:00,407711,0.0008241073959114226,Minor
90365892,2017-01-07,13:20:00,37.2552,-121.8767,property damage only,improper turning,2017-01-07 13:20:00,400690,0.0001180889495145738,Minor
90365896,2017-01-06,17:35:00,37.31636,-121.95752,property damage only,speeding,2017-01-06 17:35:00,400714,0.004030787516091215,Minor
90365956,2017-01-07,18:25:00,37.2555,-121.9563,property damage only,improper passing,2017-01-07 18:25:00,400792,0.0007570534987772741,Minor
90366045,2017-01-07,10:55:00,37.3178,-121.97684,other injury,speeding,2017-01-07 10:55:00,400414,0.0004823743359677712,Minor
90366051,2017-01-07,18:00:00,37.33864,-121.85063,property damage only,improper turning,2017-01-07 18:00:00,402361,0.002726037784030839,Minor
90366061,2017-01-09,01:40:00,37.42809,-121.91742,pain,improper turning,2017-01-09 01:40:00,401489,0.0007580105540095578,Minor
90366084,2017-01-09,21:40:00,37.28615,-121.93713,property damage only,speeding,2017-01-09 21:40:00,400298,0.0069356304688150084,Minor
90366152,2017-01-09,16:55:00,37.36396,-121.96638,property damage only,unsafe lane change,2017-01-09 16:55:00,400895,0.017908945390508545,Minor
90366169,2017-01-10,08:00:00,37.31744,-121.97523,property damage only,speeding,2017-01-10 08:00:00,400414,0.0021309727825574716,Minor
90366190,2017-01-09,16:55:00,37.3538,-121.91158,property damage only,speeding,2017-01-09 16:55:00,401440,0.004106440307611329,Minor
90366201,2017-01-03,16:50:00,37.41912,-121.95922,pain,speeding,2017-01-03 16:50:00,400567,0.0036059564611793317,Minor
90366439,2017-01-06,17:10:00,37.41215,-121.87496,property damage only,unsafe lane change,2017-01-06 17:10:00,407190,0.0050932195122463915,Minor
90366442,2017-01-07,18:05:00,37.32753,-121.88087,property damage only,speeding,2017-01-07 18:05:00,400953,0.00030922645423633513,Minor
90366443,2017-01-07,17:30:00,37.31108,-121.88442,property damage only,speeding,2017-01-07 17:30:00,404453,0.0026840150893821077,Minor
90366448,2017-01-08,11:30:00,37.27502,-121.9762,pain,speeding,2017-01-08 11:30:00,404434,0.01089709140091312,Minor
90366490,2017-01-10,04:50:00,37.36722,-121.84525,property damage only,speeding,2017-01-10 04:50:00,407204,0.001132580239987773,Minor
90366515,2017-01-05,23:43:00,37.31644,-121.95136,property damage only,dui,2017-01-05 23:43:00,401388,0.0010942705332707002,Minor
90366523,2017-01-10,16:28:00,37.349,-122.05982,property damage only,improper turning,2017-01-10 16:28:00,407339,0.0026127123837157446,Minor
90366924,2017-01-01,16:13:00,37.30216,-121.96431,property damage only,unknown,2017-01-01 16:13:00,400292,0.016189196644679587,Minor
90367069,2017-01-10,15:05:00,37.3679,-121.90796,other injury,speeding,2017-01-10 15:05:00,402365,4.244997054616698e-05,Minor
90367108,2017-01-01,20:55:00,37.3743,-121.95945,pain,unknown,2017-01-01 20:55:00,400895,0.0067820089206643884,Minor
90367120,2017-01-10,17:50:00,37.44624,-121.9212,pain,speeding,2017-01-10 17:50:00,401489,0.019226886383393812,Minor
90367182,2017-01-11,08:40:00,37.32267,-121.83543,property damage only,unsafe lane change,2017-01-11 08:40:00,402359,0.009712412058800766,Minor
90367190,2017-01-10,18:15:00,37.36098,-121.9044,property damage only,speeding,2017-01-10 18:15:00,400479,0.0018821269882688479,Minor
90367278,2017-01-11,06:15:00,37.33959,-121.85212,property damage only,improper turning,2017-01-11 06:15:00,401403,0.0028125669769870224,Minor
90367570,2017-01-11,01:20:00,37.37226,-121.91568,property damage only,dui,2017-01-11 01:20:00,400863,0.0009799494884955345,Minor
